Brand,Product,Price,Description,Url
AMD,"
 A8-9600 APU, AM4, 3.1 GHz, 4-core, Boxed
","59,00 
                                        ","Radeon R7  
                                        ",https://jimms.fi/fi/Product/Show/133657/ad9600agabbox/amd-a8-9600-apu-am4-3_1-ghz-4-core-boxed
AMD,"
 EPYC 7302P, SP3, 3.0 GHz, 128MB, WOF
","1 059,00 
                                        ","Selätä modernien tietokeskusten haasteet AMD EPYCin avulla!  
                                        ",https://jimms.fi/fi/Product/Show/163448/100-100000049wof/amd-epyc-7302p-sp3-3_0-ghz-128mb-wof
Intel,"
 Broadwell-E i7-6800K, LGA2011-v3, 3.4 GHz, 15MB, Boxed
","505,00 
                                        ",,https://jimms.fi/fi/Product/Show/121135/bx80671i76800k/intel-broadwell-e-i7-6800k-lga2011-v3-3_4-ghz-15mb-boxed
Intel,"
 Core i3-10320, LGA1200, 3.80 GHz, 8MB, Boxed
","180,00 
                                        ",,https://jimms.fi/fi/Product/Show/161254/bx8070110320/intel-core-i3-10320-lga1200-3_80-ghz-8mb-boxed
Intel,"
 Kaby Lake i5-7600K, LGA1151, 3.80GHz, 6MB, Boxed (Poistotuote!)
","279,90 
                                        ",,https://jimms.fi/fi/Product/Show/126318/bx80677i57600k/intel-kaby-lake-i5-7600k-lga1151-3_80ghz-6mb-boxed-poistotuote
Intel,"
 Celeron G5925, LGA1200, 3.60 GHz, 4MB, Boxed
","59,00 
                                        ",,https://jimms.fi/fi/Product/Show/164084/bx80701g5925/intel-celeron-g5925-lga1200-3_60-ghz-4mb-boxed
AMD,"
 Athlon X4 950 -prosessori, Boxed
","54,90 
                                        ","Socket AM4, 3.5GHz, 2MB, 45/65W  
                                        ",https://jimms.fi/fi/Product/Show/132901/ad950xagabbox/amd-athlon-x4-950-prosessori-boxed
Intel,"
 Xeon E5-1650 v3, LGA2011-3, 3.5GHz, Boxed
","680,00 
                                        ",,https://jimms.fi/fi/Product/Show/107594/bx80644e51650v3/intel-xeon-e5-1650-v3-lga2011-3-3_5ghz-boxed
Intel,"
 Xeon W-3175X, LGA3647, 3.1 GHz, 38.5 MB, Boxed
","3 237,00 
                                        ",,https://jimms.fi/fi/Product/Show/149447/bx80673w3175x/intel-xeon-w-3175x-lga3647-3_1-ghz-38_5-mb-boxed
Intel,"
 Core i9-9900X X-series, LGA2066, 3.50 GHz, 19.25MB, Boxed
","590,00 
                                        ",,https://jimms.fi/fi/Product/Show/147258/bx80673i99900x/intel-core-i9-9900x-x-series-lga2066-3_50-ghz-19_25mb-boxed
Intel,"
 Core i9-9920X X-series, LGA2066, 3.50 GHz, 19.25MB, Boxed
","688,00 
                                        ",,https://jimms.fi/fi/Product/Show/151030/bx80673i99920x/intel-core-i9-9920x-x-series-lga2066-3_50-ghz-19_25mb-boxed
Intel,"
 Broadwell-E i7-6950X, LGA2011-v3, 3.0 GHz, 25MB, Boxed
","1 865,00 
                                        ",,https://jimms.fi/fi/Product/Show/121132/bx80671i76950x/intel-broadwell-e-i7-6950x-lga2011-v3-3_0-ghz-25mb-boxed
AMD,"
 EPYC 7551, SP3, 2GHz, 64MB, Tray
","4 099,00 
                                        ","Selätä modernien tietokeskusten haasteet AMD EPYCin avulla!  
                                        ",https://jimms.fi/fi/Product/Show/135243/ps7551bdvihaf/amd-epyc-7551-sp3-2ghz-64mb-tray
