Brand,Product,Price,Description,Url
SilverStone,"
 1000W Strider Platinum, 100% modulaarinen, 80 Plus Platinum
","199,90 
                                        ",,https://jimms.fi/fi/Product/Show/122658/sst-st1000-pt/silverstone-1000w-strider-platinum-100-modulaarinen-80-plus-platinum
Seasonic,"
 650W CORE GM-650, semimodulaarinen ATX-virtalähde, 80 Plus Gold, musta
","90,90 
                                        ","Laadukkaat watit kokoonpanoosi Seasonicilta!  
                                        ",https://jimms.fi/fi/Product/Show/153208/core-gm-650/seasonic-650w-core-gm-650-semimodulaarinen-atx-virtalahde-80-plus-gold-musta
Thermaltake,"
 700W Smart RGB, ATX-virtalähde, 80 Plus, musta
","79,90 
                                        ",,https://jimms.fi/fi/Product/Show/153577/ps-spr-0700nhsawe-1/thermaltake-700w-smart-rgb-atx-virtalahde-80-plus-musta
Kolink,"
 500W Classic Power, ATX-virtalähde, 80 Plus Bronze, musta
","44,90 
                                        ","Klassista virtaa kokoonpanoosi!  
                                        ",https://jimms.fi/fi/Product/Show/155593/kl-500v2/kolink-500w-classic-power-atx-virtalahde-80-plus-bronze-musta
Seasonic,"
 1000W PRIME TX-1000, modulaarinen ATX-virtalähde, 80 PLUS Titanium, musta
","319,90 
                                        ","Teho. Suorituskyky. PRIME.  
                                        ",https://jimms.fi/fi/Product/Show/157620/4711173874119/seasonic-1000w-prime-tx-1000-modulaarinen-atx-virtalahde-80-plus-titanium-musta
SilentiumPC,"
 750W Supremo FM2 Gold, modulaarinen ATX-virtalähde
","92,90 
                                        ","Verratonta laatua!  
                                        ",https://jimms.fi/fi/Product/Show/137728/spc169/silentiumpc-750w-supremo-fm2-gold-modulaarinen-atx-virtalahde
Fractal Design,"
 760W Ion+ Platinum, modulaarinen ATX-virtalähde, 80 Plus Platinum, musta/Gunmetal
","137,90 
                                        ","Hiljaisuuden voima.  
                                        ",https://jimms.fi/fi/Product/Show/153172/fd-psu-ionp-760p-bk/fractal-design-760w-ion-platinum-modulaarinen-atx-virtalahde-80-plus-platinum-musta-gunmetal
Seasonic,"
 750W FOCUS PX-750, modulaarinen ATX-virtalähde, 80 Plus Platinum, musta
","154,90 
                                        ","Laadukkaat watit kokoonpanoosi Seasonicilta!  
                                        ",https://jimms.fi/fi/Product/Show/153193/focus-px-750/seasonic-750w-focus-px-750-modulaarinen-atx-virtalahde-80-plus-platinum-musta
Seasonic,"
 850W FOCUS GX-850, modulaarinen ATX-virtalähde, 80 Plus Gold, musta
","139,90 
                                        ","Laadukkaat watit kokoonpanoosi Seasonicilta!  
                                        ",https://jimms.fi/fi/Product/Show/153203/focus-gx-850/seasonic-850w-focus-gx-850-modulaarinen-atx-virtalahde-80-plus-gold-musta
Corsair,"
 450W CX450M, puolimodulaarinen ATX-virtalähde, 80 Plus Bronze
","69,90 
                                        ","Corsair tarjoaa laadukkaat virtalähteet juuri Sinun kokoonpanoosi!  
                                        ",https://jimms.fi/fi/Product/Show/122598/cp-9020101-eu/corsair-450w-cx450m-puolimodulaarinen-atx-virtalahde-80-plus-bronze
Kolink,"
 400W Classic Power, ATX-virtalähde, 80 Plus Bronze, musta
","41,90 
                                        ","Klassista virtaa kokoonpanoosi!  
                                        ",https://jimms.fi/fi/Product/Show/155592/kl-400v2/kolink-400w-classic-power-atx-virtalahde-80-plus-bronze-musta
Corsair,"
 750W RM750x White, modulaarinen ATX-virtalähde, 80+ Gold, valkoinen
","149,90 
                                        ","RMx -sarjan virtalähteet tarjoavat erinomaista hyötysuhdetta sekä hiljaista käyttöä!  
                                        ",https://jimms.fi/fi/Product/Show/144707/cp-9020187-eu/corsair-750w-rm750x-white-modulaarinen-atx-virtalahde-80-gold-valkoinen
Seasonic,"
 500W CORE GM-500, semimodulaarinen ATX-virtalähde, 80 Plus Gold, musta
","79,90 
                                        ","Laadukkaat watit kokoonpanoosi Seasonicilta!  
                                        ",https://jimms.fi/fi/Product/Show/153207/core-gm-500/seasonic-500w-core-gm-500-semimodulaarinen-atx-virtalahde-80-plus-gold-musta
SilverStone,"
 800W SX800-LTI, SFX-L -virtalähde
","205,00 
                                        ","Täysin modulaarinen virtalähde 80 PLUS Titanium -hyötysuhteella!  
                                        ",https://jimms.fi/fi/Product/Show/126550/sst-sx800-lti/silverstone-800w-sx800-lti-sfx-l-virtalahde
Kolink,"
 1200W Continuum KL-C1200PL modulaarinen ATX-virtalähde, 80 Plus Platinum
","179,90 
                                        ",,https://jimms.fi/fi/Product/Show/130883/kl-c1200pl/kolink-1200w-continuum-kl-c1200pl-modulaarinen-atx-virtalahde-80-plus-platinum
Corsair,"
 850W RM850i, modulaarinen ATX2.4-virtalähde, 80+ Gold
","194,90 
                                        ","Virtalähdepuoli kuntoon Corsairin avulla!  
                                        ",https://jimms.fi/fi/Product/Show/112129/cp-9020083-eu/corsair-850w-rm850i-modulaarinen-atx2_4-virtalahde-80-gold
Corsair,"
 1200W HX1200 täysmodulaarinen ATX-virtalähde
","259,90 
                                        ","1200W, 80 PLUS Platinum -sertifioitu  
                                        ",https://jimms.fi/fi/Product/Show/130026/cp-9020140-eu/corsair-1200w-hx1200-taysmodulaarinen-atx-virtalahde
SilverStone,"
 500W Strider Essential ST50F-ES230 V2.0, ATX-virtalähde, musta
","45,00 
                                        ","Strider Essential -sarjan virtalähteet on suunniteltu tarjoamaan huokeaa hintaa ja hyvää suorituskykyä!  
                                        ",https://jimms.fi/fi/Product/Show/91555/sst-st50f-es-230b/silverstone-500w-strider-essential-st50f-es230-v2_0-atx-virtalahde-musta
Seasonic,"
 500W S12III, ATX-virtalähde, 80 PLUS Bronze, musta
","58,90 
                                        ","Seasonic huolehtii kokoonpanosi virtatarpeista!  
                                        ",https://jimms.fi/fi/Product/Show/157562/4711173875215/seasonic-500w-s12iii-atx-virtalahde-80-plus-bronze-musta
Corsair,"
 450W CX450 ATX virtalähde
","61,90 
                                        ","450W, 80 PLUS Bronze -sertifioitu  
                                        ",https://jimms.fi/fi/Product/Show/130016/cp-9020120-eu/corsair-450w-cx450-atx-virtalahde
Kolink,"
 1000W KL-1000M, modulaarinen ATX-virtalähde, 80 Plus Bronze, musta
","94,90 
                                        ",,https://jimms.fi/fi/Product/Show/140119/kl-1000m/kolink-1000w-kl-1000m-modulaarinen-atx-virtalahde-80-plus-bronze-musta
Corsair,"
 1600W AX1600i, modulaarinen ATX-virtalähde, 80 Plus Titanium
","549,90 
                                        ","Kun wattien tarve iskee, Corsair on tukenasi!  
                                        ",https://jimms.fi/fi/Product/Show/137560/cp-9020087-eu/corsair-1600w-ax1600i-modulaarinen-atx-virtalahde-80-plus-titanium
EVGA,"
 600W 600W, 80 plus
","69,90 
                                        ",,https://jimms.fi/fi/Product/Show/116573/100-w1-0600-k2/evga-600w-600w-80-plus
Seasonic,"
 650W FOCUS SGX 650, modulaarinen SFX-L-virtalähde, 80Plus Gold
","143,90 
                                        ","Seasonicin FOCUS SGX -sarjan virtalähteet - huippulaatua eduliseen hintaan!  
                                        ",https://jimms.fi/fi/Product/Show/146495/ssr-650sgx/seasonic-650w-focus-sgx-650-modulaarinen-sfx-l-virtalahde-80plus-gold
