Product,Price,Description,Url 
"
Kingston 4GB (1 x 4GB) DDR3 1600MHz SO-DIMM, CL11, 1.5V
","25,00 
                                        ","Merkkikohtainen muisti OEM/Acer/ASUS/Apple/Dell/HP/Lenovo/Toshiba -järjestelmiin  
                                        ",jimms.fi/fi/Product/Show/119921/kcp316ss8-4/kingston-4gb-1-x-4gb-ddr3-1600mhz-so-dimm-cl11-1_5v
"
Corsair 64GB (2 x 32GB) Vengeance LPX, DDR4 3000MHz, CL16, 1.35V, musta
","286,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/153111/cmk64gx4m2d3000c16/corsair-64gb-2-x-32gb-vengeance-lpx-ddr4-3000mhz-cl16-1_35v-musta
"
Corsair 64GB (4 x 16GB) Vengeance LPX, DDR4 2400MHz, CL16, 1.20V, musta
","257,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/160086/cmk64gx4m4a2400c16/corsair-64gb-4-x-16gb-vengeance-lpx-ddr4-2400mhz-cl16-1_20v-musta
"
Corsair 4GB (1 x 4GB), DDR3 1600MHz, SODIMM, CL9, 1.5V
","25,00 
                                        ",,jimms.fi/fi/Product/Show/80520/cmsx4gx3m1a1600c9/corsair-4gb-1-x-4gb-ddr3-1600mhz-sodimm-cl9-1_5v
"
Corsair 4GB (1 x 4GB) Value Select, DDR3L 1600MHz, CL11, 1.35V
","23,00 
                                        ",,jimms.fi/fi/Product/Show/160006/cmv4gx3m1c1600c11/corsair-4gb-1-x-4gb-value-select-ddr3l-1600mhz-cl11-1_35v
"
Kingston 8GB (1x8GB) HyperX Impact, SO-DIMM DDR3L 1866MHz, CL11, 1.35V, musta
","47,00 
                                        ",,jimms.fi/fi/Product/Show/115254/hx318ls11ib-8/kingston-8gb-1x8gb-hyperx-impact-so-dimm-ddr3l-1866mhz-cl11-1_35v-musta
"
Kingston 4GB (1 x 4GB) DDR3L 1600MHz SO-DIMM, CL11, 1.35V
","24,00 
                                        ","Merkkikohtainen muisti OEM/Acer/ASUS/Apple/Dell/HP/Lenovo/Toshiba -järjestelmiin  
                                        ",jimms.fi/fi/Product/Show/119354/kcp3l16ss8-4/kingston-4gb-1-x-4gb-ddr3l-1600mhz-so-dimm-cl11-1_35v
"
Kingston 4GB (1 x 4GB) HyperX Impact, DDR3L 1866MHz, SO-DIMM, CL11, 1.35V/1.5V, musta
","25,00 
                                        ",,jimms.fi/fi/Product/Show/126084/hx318ls11ib-4/kingston-4gb-1-x-4gb-hyperx-impact-ddr3l-1866mhz-so-dimm-cl11-1_35v-1_5v-musta
"
G.Skill 16GB (2 x 8GB) Trident Z RGB, DDR4 4266MHz, CL19, 1.40V
","183,00 
                                        ","Näyttävä RGB-valaistu muistikitti!  
                                        ",jimms.fi/fi/Product/Show/127069/f4-4266c19d-16gtzr/g-skill-16gb-2-x-8gb-trident-z-rgb-ddr4-4266mhz-cl19-1_40v
"
Kingston 16GB (1 x 16GB) HyperX Impact, DDR4 2933MHz, SO-DIMM, CL17, 1.20V, musta
","80,00 
                                        ","Iskevää SO-DIMM muistia juuri Sinulle!  
                                        ",jimms.fi/fi/Product/Show/153137/hx429s17ib-16/kingston-16gb-1-x-16gb-hyperx-impact-ddr4-2933mhz-so-dimm-cl17-1_20v-musta
"
G.Skill 4GB (1 x 4GB) DDR3 1333MHz, 1.5V
","23,00 
                                        ",,jimms.fi/fi/Product/Show/67469/f3-10600cl9s-4gbnt/g-skill-4gb-1-x-4gb-ddr3-1333mhz-1_5v
"
G.Skill 32GB (4 x 8GB) Trident Z RGB, DDR4 3466MHz, CL16, 1.35V
","252,00 
                                        ","Näyttävä RGB-valaistu muistikitti!  
                                        ",jimms.fi/fi/Product/Show/127091/f4-3466c16q-32gtzr/g-skill-32gb-4-x-8gb-trident-z-rgb-ddr4-3466mhz-cl16-1_35v
"
Kingston 64GB (4x16GB) HyperX Predator, DDR4 2666MHz, CL13, 1.35V
","300,00 
                                        ",,jimms.fi/fi/Product/Show/131337/hx426c13pb3k4-64/kingston-64gb-4x16gb-hyperx-predator-ddr4-2666mhz-cl13-1_35v
"
Kingston 8GB (1 x 8GB) HyperX FURY DDR4, 3600MHz, CL17, 1.35V, musta
","54,00 
                                        ","Vapauta tyylisi. Vapauta FURYsi.  
                                        ",jimms.fi/fi/Product/Show/157827/hx436c17fb3-8/kingston-8gb-1-x-8gb-hyperx-fury-ddr4-3600mhz-cl17-1_35v-musta
"
Corsair 4GB (1 x 4GB), DDR3 1600MHz, CL11
","23,00 
                                        ",,jimms.fi/fi/Product/Show/80527/cmv4gx3m1a1600c11/corsair-4gb-1-x-4gb-ddr3-1600mhz-cl11
"
Corsair 32GB (4 x 8GB) Vengeance LPX, DDR4 3600MHz, CL18, 1.35V, musta
","227,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/160085/cmk32gx4m4b3600c18/corsair-32gb-4-x-8gb-vengeance-lpx-ddr4-3600mhz-cl18-1_35v-musta
"
G.Skill 8GB (2 x 4GB), DDR3 1333MHz, CL9, 1.5V
","42,00 
                                        ",,jimms.fi/fi/Product/Show/99608/f3-10600cl9d-8gbnt/g-skill-8gb-2-x-4gb-ddr3-1333mhz-cl9-1_5v
"
Corsair 32GB (4 x 8GB) Dominator Platinum RGB, DDR4 3200MHz, CL16, 1.35V, musta
","273,00 
                                        ","Näyttävä ja suorituskykyinen muistisarja!  
                                        ",jimms.fi/fi/Product/Show/152628/cmt32gx4m4z3200c16/corsair-32gb-4-x-8gb-dominator-platinum-rgb-ddr4-3200mhz-cl16-1_35v-musta
"
Corsair 16GB(4x4GB) Vengeance LPX Series, DDR4 2666MHz, 1.2V memory kit, Musta, CL16
","94,00 
                                        ",,jimms.fi/fi/Product/Show/107652/cmk16gx4m4a2666c16/corsair-16gb-4x4gb-vengeance-lpx-series-ddr4-2666mhz-1_2v-memory-kit-musta-cl16
"
Corsair 16GB Vengeance LPX, DDR4 2400Mhz, CL14, 1.2V
","70,00 
                                        ",,jimms.fi/fi/Product/Show/118033/cmk16gx4m1a2400c14/corsair-16gb-vengeance-lpx-ddr4-2400mhz-cl14-1_2v
"
Kingston 32GB (1 x 32GB) HyperX Impact DDR4 3200MHz, SO-DIMM, CL20, 1.20V, musta
","167,00 
                                        ","Iskevää SO-DIMM muistia juuri Sinulle!  
                                        ",jimms.fi/fi/Product/Show/158416/hx432s20ib-32/kingston-32gb-1-x-32gb-hyperx-impact-ddr4-3200mhz-so-dimm-cl20-1_20v-musta
"
G.Skill 2GB (1 x 2GB), DDR2 800MHz, SODIMM, CL5, 1.8V
","26,00 
                                        ",,jimms.fi/fi/Product/Show/99604/f2-6400cl5s-2gbsq/g-skill-2gb-1-x-2gb-ddr2-800mhz-sodimm-cl5-1_8v
"
Corsair 32GB (1 x 32GB) Vengeance LPX, DDR4 3000MHz, CL16, 1.35V, musta
","146,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/153105/cmk32gx4m1d3000c16/corsair-32gb-1-x-32gb-vengeance-lpx-ddr4-3000mhz-cl16-1_35v-musta
"
Kingston 16GB (2 x 8GB), DDR3 1866MHz, SODIMM, CL11, 1.35V
","87,00 
                                        ",,jimms.fi/fi/Product/Show/115791/hx318ls11ibk2-16/kingston-16gb-2-x-8gb-ddr3-1866mhz-sodimm-cl11-1_35v
"
Crucial 16GB (2 x 8GB) DDR4 2400MHz, CL17, 1.20V
","74,90 
                                        ",,jimms.fi/fi/Product/Show/139205/ct2k8g4dfs824a/crucial-16gb-2-x-8gb-ddr4-2400mhz-cl17-1_20v
"
V7 2GB (1 x 2GB), DDR2 SO-DIMM 667MHz, CL5, 1.8V
","17,90 
                                        ",,jimms.fi/fi/Product/Show/165964/v753002gbs/v7-2gb-1-x-2gb-ddr2-so-dimm-667mhz-cl5-1_8v
"
Kingston 4GB (1 x 4GB) ValueRAM, DDR4 SODIMM 260-pin, 2400MHz, CL17, 1.2V
","22,00 
                                        ",,jimms.fi/fi/Product/Show/138654/kvr24s17s6-4/kingston-4gb-1-x-4gb-valueram-ddr4-sodimm-260-pin-2400mhz-cl17-1_2v
"
Corsair 4GB (1 x 4GB), DDR3 1600MHz, SODIMM, CL11, 1.5V
","23,00 
                                        ",,jimms.fi/fi/Product/Show/80516/cmso4gx3m1a1600c11/corsair-4gb-1-x-4gb-ddr3-1600mhz-sodimm-cl11-1_5v
"
Corsair 32GB (2x16GB) Vengeance LPX, DDR4 3000MHz, CL15, 1.35V
","143,00 
                                        ",,jimms.fi/fi/Product/Show/116919/cmk32gx4m2b3000c15/corsair-32gb-2x16gb-vengeance-lpx-ddr4-3000mhz-cl15-1_35v
"
Kingston 8GB (2x4GB) HyperX Fury, DDR3 1600MHz, CL10, 1.5V, punainen
","56,00 
                                        ",,jimms.fi/fi/Product/Show/95959/hx316c10frk2-8/kingston-8gb-2x4gb-hyperx-fury-ddr3-1600mhz-cl10-1_5v-punainen
"
Crucial 4GB (1 x 4GB) Ballistix Sport LT, DDR4 2666MHz, SO-DIMM, CL16, 1.20V, harmaa/musta
","29,00 
                                        ","Sporttiset pikkumuistit Crucialilta!  
                                        ",jimms.fi/fi/Product/Show/151954/bls4g4s26bfsd/crucial-4gb-1-x-4gb-ballistix-sport-lt-ddr4-2666mhz-so-dimm-cl16-1_20v-harmaa-musta
"
Kingston 16GB (1 x 16GB) HyperX Impact, DDR4 3200MHz, SO-DIMM, CL20, 1.20V, musta
","90,00 
                                        ","Iskevää SO-DIMM muistia juuri Sinulle!  
                                        ",jimms.fi/fi/Product/Show/153141/hx432s20ib-16/kingston-16gb-1-x-16gb-hyperx-impact-ddr4-3200mhz-so-dimm-cl20-1_20v-musta
"
Kingston 4GB (1 x 4GB), DDR3 1600MHz, CL11, 1.5V
","24,00 
                                        ",,jimms.fi/fi/Product/Show/81242/kvr16n11s8-4/kingston-4gb-1-x-4gb-ddr3-1600mhz-cl11-1_5v
"
Crucial 16GB (2 x 8GB) Ballistix RGB Black, DDR4 3200MHz, CL16, 1.35V, musta
","104,90 
                                        ","Muistipuoli kuntoon Crucialin avulla! | RGB-valaisu!  
                                        ",jimms.fi/fi/Product/Show/158731/bl2k8g32c16u4bl/crucial-16gb-2-x-8gb-ballistix-rgb-black-ddr4-3200mhz-cl16-1_35v-musta
"
Corsair 2x4GB, DDR3 1333MHz
","44,00 
                                        ",,jimms.fi/fi/Product/Show/72397/cmv8gx3m2a1333c9/corsair-2x4gb-ddr3-1333mhz
"
G.Skill 16GB (2 x 8GB) Trident Z, DDR4 3200MHz, 1.35V
","137,00 
                                        ","Tyylikäs hopea/musta väritys!  
                                        ",jimms.fi/fi/Product/Show/122283/f4-3200c14d-16gtzsk/g-skill-16gb-2-x-8gb-trident-z-ddr4-3200mhz-1_35v
"
Crucial 16GB (1 x 16GB) DDR4 2400MHz, SO-DIMM, CL17, 1.20V, vihreä
","79,00 
                                        ","Muistitarpeissa apuun rientää Crucial!  
                                        ",jimms.fi/fi/Product/Show/151958/ct16g4sfd824a/crucial-16gb-1-x-16gb-ddr4-2400mhz-so-dimm-cl17-1_20v-vihrea
"
Kingston 8GB (1 x 8GB), DDR3 1600MHz, CL11, 1.5V
","47,00 
                                        ",,jimms.fi/fi/Product/Show/81240/kvr16n11h-8/kingston-8gb-1-x-8gb-ddr3-1600mhz-cl11-1_5v
"
Kingston 64GB (2 x 32GB) HyperX Impact DDR4 3200MHz, SO-DIMM, CL20, 1.20V, musta
","343,00 
                                        ","Iskevää SO-DIMM muistia juuri Sinulle!  
                                        ",jimms.fi/fi/Product/Show/158418/hx432s20ibk2-64/kingston-64gb-2-x-32gb-hyperx-impact-ddr4-3200mhz-so-dimm-cl20-1_20v-musta
"
Kingston 4GB HyperX Fury, DDR3 1333MHz, CL9, 1.5V, musta
","28,00 
                                        ",,jimms.fi/fi/Product/Show/95932/hx313c9fb-4/kingston-4gb-hyperx-fury-ddr3-1333mhz-cl9-1_5v-musta
"
Kingston 64GB (4x16GB) HyperX Fury, DDR4 3466MHz, CL16, 1.35V, musta
","368,00 
                                        ",,jimms.fi/fi/Product/Show/153625/hx434c16fb3k4-64/kingston-64gb-4x16gb-hyperx-fury-ddr4-3466mhz-cl16-1_35v-musta
"
Corsair 2x2GB, DDR3 1333MHz
","27,00 
                                        ",,jimms.fi/fi/Product/Show/41862/cmv4gx3m2a1333c9/corsair-2x2gb-ddr3-1333mhz
"
Corsair 16GB (2 x 8GB) Vengeance LPX, DDR4 4600MHz, CL19, 1.5V, musta
","655,00 
                                        ",,jimms.fi/fi/Product/Show/141038/cmk16gx4m2k4600c19/corsair-16gb-2-x-8gb-vengeance-lpx-ddr4-4600mhz-cl19-1_5v-musta
"
Kingston 16GB (2 x 8GB), DDR3 1333MHz, CL9, 1.5V
","92,00 
                                        ",,jimms.fi/fi/Product/Show/81161/kvr13n9k2-16/kingston-16gb-2-x-8gb-ddr3-1333mhz-cl9-1_5v
"
Corsair 4GB, DDR3 1333MHz SO-DIMM
","22,00 
                                        ",,jimms.fi/fi/Product/Show/72388/cmsa4gx3m1a1333c9/corsair-4gb-ddr3-1333mhz-so-dimm
"
Corsair 4GB (1 x 4GB) Vengeance LPX, DDR4 2400MHz, CL14, 1.20V, musta
","26,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/151737/cmk4gx4m1a2400c14/corsair-4gb-1-x-4gb-vengeance-lpx-ddr4-2400mhz-cl14-1_20v-musta
"
Kingston 16GB (1x16GB) HyperX Fury, DDR4 2400MHz, CL15, 1.2V, musta
","72,00 
                                        ",,jimms.fi/fi/Product/Show/153591/hx424c15fb3-16/kingston-16gb-1x16gb-hyperx-fury-ddr4-2400mhz-cl15-1_2v-musta
"
Kingston 2GB 1600MHZ DDR3L NON-ECC CL11 SODIMM SR
","14,00 
                                        ",,jimms.fi/fi/Product/Show/94999/kvr16ls11s6-2/kingston-2gb-1600mhz-ddr3l-non-ecc-cl11-sodimm-sr
"
Corsair 16GB (2x8GB), Vengeance LPX, DDR4 3200MHz, CL16
","78,00 
                                        ",,jimms.fi/fi/Product/Show/117996/cmk16gx4m2b3200c16r/corsair-16gb-2x8gb-vengeance-lpx-ddr4-3200mhz-cl16
"
Crucial 16GB (2 x 8GB) Ballistix Black, DDR4 3600MHz, CL16, 1.35V, musta
","119,00 
                                        ","Muistipuoli kuntoon Crucialin avulla!  
                                        ",jimms.fi/fi/Product/Show/158706/bl2k8g36c16u4b/crucial-16gb-2-x-8gb-ballistix-black-ddr4-3600mhz-cl16-1_35v-musta
"
Corsair 64GB (4 x 16GB) Mac Memory, DDR4 2666MHz, SO-DIMM, CL18, 1.20V, musta
","283,00 
                                        ","Optimaalista suorituskykyä Macille!  
                                        ",jimms.fi/fi/Product/Show/160102/cmsa64gx4m4a2666c18/corsair-64gb-4-x-16gb-mac-memory-ddr4-2666mhz-so-dimm-cl18-1_20v-musta
"
Corsair 32GB (1 x 32GB) Vengeance, DDR4 2666MHz, SO-DIMM, CL18, 1.20V, musta
","181,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/160107/cmsx32gx4m1a2666c18/corsair-32gb-1-x-32gb-vengeance-ddr4-2666mhz-so-dimm-cl18-1_20v-musta
"
Corsair 32GB (1 x 32GB) Value Select, DDR4 2666MHz, CL18, 1.20V, musta
","142,00 
                                        ","Muistia johon voit luottaa!  
                                        ",jimms.fi/fi/Product/Show/160093/cmv32gx4m1a2666c18/corsair-32gb-1-x-32gb-value-select-ddr4-2666mhz-cl18-1_20v-musta
"
Corsair 16GB (1 x 16GB) Vengeance LPX, DDR4 3000MHz, CL16, 1.35V, musta
","72,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/153098/cmk16gx4m1d3000c16/corsair-16gb-1-x-16gb-vengeance-lpx-ddr4-3000mhz-cl16-1_35v-musta
"
Kingston 4GB (1 x 4GB), DDR3 1333MHz, CL9, 1.5V
","25,00 
                                        ",,jimms.fi/fi/Product/Show/81164/kvr13n9s8h-4/kingston-4gb-1-x-4gb-ddr3-1333mhz-cl9-1_5v
"
Corsair 8GB (2 x 4GB), DDR3 1600MHz, SODIMM, CL9, 1.35V
","45,00 
                                        ",,jimms.fi/fi/Product/Show/99423/cmso8gx3m2c1600c11/corsair-8gb-2-x-4gb-ddr3-1600mhz-sodimm-cl9-1_35v
"
G.Skill 16GB (2 x 8GB) RipjawsX, DDR3 1600MHz, CL10, 1.5V
","86,00 
                                        ",,jimms.fi/fi/Product/Show/80763/f3-12800cl10d-16gbxl/g-skill-16gb-2-x-8gb-ripjawsx-ddr3-1600mhz-cl10-1_5v
"
Kingston 16GB (2 x 8GB), DDR3 1600MHz, CL11, 1.5V
","92,00 
                                        ",,jimms.fi/fi/Product/Show/81241/kvr16n11k2-16/kingston-16gb-2-x-8gb-ddr3-1600mhz-cl11-1_5v
"
Crucial 64GB (2 x 32GB) Ballistix RGB White, DDR4 3600MHz, CL16, 1.35V, valkoinen
","449,00 
                                        ","Muistipuoli kuntoon Crucialin avulla! | RGB-valaisu!  
                                        ",jimms.fi/fi/Product/Show/158744/bl2k32g36c16u4wl/crucial-64gb-2-x-32gb-ballistix-rgb-white-ddr4-3600mhz-cl16-1_35v-valkoinen
"
Kingston 4GB HyperX Fury, DDR3 1866MHz, CL10, 1.5V, musta
","28,00 
                                        ",,jimms.fi/fi/Product/Show/95966/hx318c10fb-4/kingston-4gb-hyperx-fury-ddr3-1866mhz-cl10-1_5v-musta
"
Corsair 32GB (2 x 16GB) Vengeance LPX, DDR4 4133MHz, CL19, 1.4V, musta
","664,00 
                                        ",,jimms.fi/fi/Product/Show/141039/cmk32gx4m2k4133c19/corsair-32gb-2-x-16gb-vengeance-lpx-ddr4-4133mhz-cl19-1_4v-musta
"
Corsair 16GB (2 x 8GB) Vengeance RGB PRO, DDR4 2933MHz, CL16, 1.35V, musta
","100,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/143687/cmw16gx4m2z2933c16/corsair-16gb-2-x-8gb-vengeance-rgb-pro-ddr4-2933mhz-cl16-1_35v-musta
"
Corsair 4GB, DDR3 1600MHz, CL9
","26,00 
                                        ",,jimms.fi/fi/Product/Show/62986/cmz4gx3m1a1600c9/corsair-4gb-ddr3-1600mhz-cl9
"
Kingston 2GB (1 x 2GB), DDR3 1333MHz, SODIMM, CL9, 1.5V
","14,00 
                                        ",,jimms.fi/fi/Product/Show/99879/kvr13s9s6-2/kingston-2gb-1-x-2gb-ddr3-1333mhz-sodimm-cl9-1_5v
"
Corsair 64GB (4 x 16GB) Vengeance LPX, DDR4 3000MHz, CL15, 1.35V, musta
","293,00 
                                        ",,jimms.fi/fi/Product/Show/126246/cmk64gx4m4c3000c15/corsair-64gb-4-x-16gb-vengeance-lpx-ddr4-3000mhz-cl15-1_35v-musta
"
G.Skill 16GB (2 x 8GB) Trident Z RGB, DDR4 3000MHz, CL15, 1.35V
","111,00 
                                        ","Näyttävä RGB-valaistu muistikitti!  
                                        ",jimms.fi/fi/Product/Show/127077/f4-3000c15d-16gtzr/g-skill-16gb-2-x-8gb-trident-z-rgb-ddr4-3000mhz-cl15-1_35v
"
Corsair 32GB (4 x 8GB) Vengeance RGB PRO, DDR4 3600MHz, CL18, 1.35V, musta
","245,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/142694/cmw32gx4m4c3600c18/corsair-32gb-4-x-8gb-vengeance-rgb-pro-ddr4-3600mhz-cl18-1_35v-musta
"
Corsair 8GB (2x4GB) Vengeance DDR3, 1600MHz, 9-9-9-24, 1.5V
","51,00 
                                        ",,jimms.fi/fi/Product/Show/61851/cmz8gx3m2a1600c9/corsair-8gb-2x4gb-vengeance-ddr3-1600mhz-9-9-9-24-1_5v
"
Corsair 8GB (1x8GB) Vengeance LPX, DDR4 2400MHz, CL14, 1,20V, musta
","43,00 
                                        ",,jimms.fi/fi/Product/Show/132215/cmk8gx4m1a2400c14/corsair-8gb-1x8gb-vengeance-lpx-ddr4-2400mhz-cl14-1_20v-musta
"
Corsair 16GB (2 x 8GB) Vengeance RGB PRO, DDR4 2666MHz, CL16, 1.20V, musta
","88,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/142714/cmw16gx4m2a2666c16/corsair-16gb-2-x-8gb-vengeance-rgb-pro-ddr4-2666mhz-cl16-1_20v-musta
"
A-Data 16GB (2 x 8GB) XPG SPECTRIX D41, DDR4 3200MHz, CL16, 1.35V, harmaa
","109,00 
                                        ","Tyrmäävä suorituskyky ja loisto!  
                                        ",jimms.fi/fi/Product/Show/155957/ax4u320038g16-dt41/a-data-16gb-2-x-8gb-xpg-spectrix-d41-ddr4-3200mhz-cl16-1_35v-harmaa
"
Kingston 16GB (2 x 8GB) HyperX FURY DDR4, 3733MHz, CL19, 1.35V, musta
","106,00 
                                        ","Vapauta tyylisi. Vapauta FURYsi.  
                                        ",jimms.fi/fi/Product/Show/157836/hx437c19fb3k2-16/kingston-16gb-2-x-8gb-hyperx-fury-ddr4-3733mhz-cl19-1_35v-musta
